,flaming_text,safety_text,senBERTscore,Bleuscore,F1
10,【gif画像】唐可可ちゃんの後背位、あまりにエチエチすぎる・・・【ラブライブ!スーパースター!】2021/08/11 01:27,【gif画像】唐可可ちゃんの繭かく、あまりにエチエチすぎる・・・【しみ幕!蘭大政エレクトロニ/11 櫓ジャンクション大政,0.8604816692316635,0.4889528110732445,0.8016718626022339
11,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||でもビジネス保守の人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||で渋汲の人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,0.9804563313017444,0.9182210682909737,0.9763805866241455
12,歴史捏造国家。|歴史を捏造して対立することでしか人民を騙せない。,歴史捏造国家。|歴史を捏造してスピーラクション産経でしか人民を騙せない。,0.942973469397548,0.7160350546947921,0.9194765686988831
13,絶頂の向こう側でイッてイッてイキまくる確変オーガズム状態のまま48時間耐久で一生分ハメまくった三上悠亜のヤバい性交-エロ動画・アダルトビデオ- fanza動画,絶頂の向こう側でイッてイッてサスペバイザー確変オーガズム状態の金田一ファミコン搾くしで一生勧バンナた三上ナポナンシーの僅ロピーオリエさら大政メッセ・豪- fanzaspan,0.8000962845321948,0.3174884997165656,0.7693130373954773
14,ワシントンポストはメジャーリーグが感染再爆発を招いたと言うのかな||朝日新聞といっしょだね||悪質で醜悪,ワシントンポストは炭素撫が碁騎バプを招いたとカミソフトボールかな函朝日新聞とリターンだね||とてでさら,0.7461076134423281,0.17829058259420952,0.7758187055587769
15,起訴した連中が福島みずほの旦那の海渡雄一と言う極左暴力集団お抱えの弁護士ですからね。福島みずほ共々刑務所に打ち込まない限りしつこくやって来ます。いい加減に憲法改正して日本に蔓延る売国極左議員とその輩を一網打尽にしないと日本は終わります。,起訴した技能が福島みずほの旦那の海渡雄一と言うじゃんイサお抱えの弁護士ですからね。福島みずほ共神仏渋に懸は種バプ伊勢神宮鍋ます。いい加減に憲法改正して日本に碁シップ赦議員とその輩を一網打尽にしないと日本は終わります。,0.8933021816953299,0.64226532322546,0.8564339280128479
16,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明な踊り。ことごとく日本らしさを排除し貶める最低な演出をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。多民族多様性をうたい日本を解体しようとする在日韓国人に牛耳られた、これが今の日本の惨状だ。,見てるのが苦痛な開会式・閉会式|花火や衣装、不気味で意味不明なバイザー。ことごとく日本らしさを排除しソナー最低な転入をした電通博報堂は罪深い。宝塚のコンス、嘘アイヌに沖縄でお察し。バイザーマスカ彗星性をうたい日本を解体しようと手腕マスカ渋ざまに渋マスカた、これが今の日本の惨状だ。,0.9401851661958489,0.7175632339482544,0.8583894371986389
17,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネで動き議員が口利き,また静岡のがけ崩れじゃ無いけど未来に大きな付けを残す所業誰かがカネでふし好奇が藍,0.9536999223798623,0.8151678595510183,0.9204918146133423
18,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本を滅ぼしたくせに都合が良すぎる。,お前らが作った法律だろうが。責任はアメリカにもある。そもそも、コミンテルンに騙されて日本をバイザーたビデオに都合が良弁。,0.9550701564737495,0.7866754654718968,0.9129210710525513
19,世論操作、情報操作が|マスゴミのお仕事|,世論操作、情報操作が随マスゴミのアーツ栖か,0.9143168277433422,0.31762152032055835,0.8640584945678711
20,馬鹿と犯罪者が国会議員ヅラする日本だから、|今日も朝から|ガッツリ「人身売買は国家行事」|暴力団半グレ反社会組織,教と犯罪者が国会議員ヅラする日本だから、渋御所も朝から箇ガッツリ「人身売買は国家ンタム」ビデオメイソン半グレ反社会組織,0.9353170351634057,0.5584477172924733,0.8710715174674988
21,あんな二重国籍のニガー聖火ランナーにするなら犬にやらせとけ,あんな二重国籍のとてとて陳にするならとてにやらせとけ,0.764563818863554,0.26274297654059403,0.8122328519821167
22,"天皇不敬と言い、ハートマークと言い、銀座散策と言い、訳わかめの数々の発言と言い。単なる金目当ての愚か者。||バッハ会長の五輪閉幕翌日""銀座散策〟に批判殺到「選手は観光禁止なのに」(東スポweb)|","天皇ざしと言い、ハートマークと言い、銀座橿と言い、訳わかめのンバーグの発言と言い。単なる金目当ての愚か者。挟バッハboxの五輪閉幕翌日""銀座散策〟に箇明けり「選手は観光禁止なのに」(東スポweb)|",0.9498039571188062,0.6888589453499877,0.9160014986991882
23,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、開会式とか閉会式に期待しても無駄だったんだよね,日本のオリンピックは上級国民様お抱え企業へ税金をマネーロンダリングするイベントなんだから、抱迫らとかシチリアに期待しても無駄だったんだよね,0.9468734526341394,0.816657717904915,0.940456748008728
24,日本って中国よりもタチの悪い一党支配になっちゃったね…||これは我々国民のせいでもあるんだけど。||民主主義の皮を被った独裁政治だね,日本って中国よりもタチの悪い一ベーシストかずになっちゃったね…||これは我々国民のせいでもあるんだけど。ユークリッドboxの松永を交ぜた独裁政治だね,0.9394136312752308,0.6491440258202313,0.8772753477096558
25,国民民主もどんどんポピュリズム、バラマキ政策が増えてきて往年の民主党民進党感が出てきたな・・|理想は2004岡田民主だろ,国民抱もどんどんポピュリズム、バラマキ政策がジオンてきて往年の抱党民進党感が出てきたな・・|理想はそとてマスカだろ,0.9504935528037557,0.6353512238698066,0.9063578844070435
26,カービィの時代はオワオワリ、これからはインムーネットの時代。||ーファッシャス玉舐め便ゾンゴナス野獣先輩台風日本にいくいくいくいくボンボンボボボボウワー!|温帯低気圧|イキスギの呼吸野拾の型インム光線ンアアアアアアアアア,カービィの時代はオワオワリ、これからはインムーネットの時代。ブローclassーファッシャスプロテブローオリエプロフェストレートブロー日本にいくいくいくいくボンボンボボボボウワー処方オリエ|ソフィアの促ブロー拾の型インム最高峰ブロー,0.8815857964706648,0.4681865544208595,0.7920209765434265
27,あれだよな、偽民主党時代の韓と小沢とイオン岡田のcmにしてもよ|れいわのポスターにしてもよ、反日マスコミが日本破壊工作で野党に力を入れてんのがよ、モロバレだよな,あれだよな、偽民主党時代の韓と小沢と懸岡田のcmにしてもよ|れいわのポスターにしてもよ、懸マスコミが日本懸渋でギャンに力を入れてんのがよ、モロバレだよな,0.9620498245064941,0.7863767510358036,0.938615083694458
28,ラジオ第1放送を用いた、主に田舎の爺さん婆さんを標的とした毒電波攻撃は早朝から、卑劣極まりない程度にまでエスカレートしてます。超左寄りな論客にばかり全国放送の機会を与えちゃうようなバランス感覚の病的欠如って、「日本放送協会」という通名wからは、もう既に正気の沙汰ではありませんね。,ラジオ第1ーザを用いた、主に田舎の爺さん婆さんを標的と拍たジャコ柳生攻撃は早朝から、バイザーロメオバイザーにまで果てしてます。超左寄りな論客にギャンり全国サントスの機会を与えちゃうようなバランス感覚の病的欠如って、「サントスーション抱」というとてwからは、バイザー抱汲の涌ではありませんね。,0.8453180343465163,0.5552394212021464,0.7927961349487305
29,サヨクって、政策の問題を指摘することができないから、人格攻撃や病気の揶揄ばっかりして悦に入ってますよね。||だから、軽蔑されるんです。,鋸クって、政策の問題を指摘することができないから、人格攻撃や病気のズミばっかりして紆てますよね。ろし碁から、甲斐斜れるんです。,0.8862562683449086,0.602049477772484,0.8691287040710449
30,中抜きは電通パソナだけではない。日本中のピラミッド型の産業を蝕んでいる。|日本の生産性をどん底に落としているのはこの、工程管理だけで利益の大半を取っていく会社だよ。|中抜きがどれだけ国力を落としているかを考えたら、ここに荷担している企業、政治家はもう国賊と一緒。,中抜きは電通パソナだけではない。日本中のピラミッド型の産業を蝕んでならでは。|日本の姑柳生をどん底に落としているのはこの、工程管理だけで利益の大半を取っていく会社だよ。|中抜きがどれだけ国力を落としているかを考えたら、ここに荷担しているソード、政治家はさらと教。,0.9680066470934878,0.804948149819812,0.9409843683242798
31,サカ豚の民度やばすぎ|euro4強イタリア戦で貴重な同点弾も…モラタの妻が脅迫被害に(soccer king)|,サカ豚の民度やばすぎ|euro4強イタリア戦でフェイスな同点弾も…モラタの妻がcodiceビエルに(soccer king芭,0.9516291571860349,0.714022021970798,0.8984929919242859
32,在特は||財テクじゃない||ふざけんな。||,在特は簾財テクじゃない宣教誅な。シンジ,0.878979313597424,4.284993070788676e-78,0.7292636632919312
33,まぁ、俺が①③を絨毯爆撃して逃げられないようにしたから、発狂してるんだろうけど。|ほんと、「た」って、民主党政権がやらかしたソーラー悪政による「熱海の人災」を責任転嫁して、人命を党利党略に使う最低の立民サポーターだよね。,まぁ、俺が①③を絨毯爆撃して抱巡ないようにしたから、発狂してるんだろうけど。曰くbox、「た」って、着く政権がやらかしたソーラー乃花による「熱海の人災」をょして、人命を党利党略に使う最低の立民サポーターだよね。,0.9542056052624808,0.7121964470997003,0.9220777750015259
34,控え目に言って本当にクソ。|韓国も北朝鮮も関わってはダメ。|国交断行の上、日本国籍に帰化しない在日韓国朝鮮人は即韓国か北朝鮮に強制送還すべき。|「理解できない」韓国テレビ局、相手のオウンゴールに「ありがとう」の字幕で波紋(football zone web)|,控え目に言って本当に修学。|韓国も北朝鮮もがけてはダメ。|国交断行の上、日本国籍にプログレフレイないビルバオ韓国ソシエは碁韓国か北朝鮮に強制送還すべき。|「理解できない」韓国修学、相手のオウンゴールに「ありがとう」の字幕で波紋(football zone web)|,0.9579021611073595,0.7035194665234998,0.9122902750968933
35,僕は保守だが靖国右翼は大嫌い。咲くフラシスコ講和条約の原文読んだこと無いバカ相手にできるか。,僕はバイザーだが靖国刃は矢先。バプフラシスコバプ修学の款銀色だビアン鷲roid三菱ふそうにできるか。,0.7564718576181031,0.15980518115118314,0.7281460762023926
36,はーまじ同僚の40代が本当にクソザコナメクジで愚痴ってたらこんな時間だよ!|4人日も遅れてるのに毎日定時で報告なしとか言わなきゃできないの?新人なの?新人なら新人らしく言われたことちゃんとやれや給料泥棒めが。,はーまじ同僚の公0代が本当に途ザコナメクジで愚痴ってたらこんな時間だよう神仏受け入れ手伝っ栖も遅れてるのに懸バーラで報告なしとか言わなきゃできないの?新人なの?新人なら新人らしく言われたじゅ湘やれやバスケットボールウィンドウめが。,0.886633477764456,0.5579528965027932,0.8670905232429504
37,河野太郎の何が嫌いって、彼が推し進めようとしている合理的なリベラルを日本で進められないのは、あんたの父親がまとめた河野談話やら、あんたが進めている媚中韓政策のせいで日本はまともに自分で自分の国を守れない体制になってしまっているからなのに、それと向き合わずにブロック太郎してるから,河野太郎の何が嫌いって、彼が推し進めようとしてベーション合理的なリベラルを日本で進められないのは、あんたの件数がまとめた河野談話やら、あんたが進めているポリス韓政策のせいで日本はまともによいで相性の国を守れない体制になってかずているからなのに、拍と渋ずにブロック太郎してるから,0.9795994632266241,0.7128134500786772,0.9220197796821594
38,アヘ顔ランカー本垢|地雷しか出来んサブ鹿|tindersバッチサブ蜂(あんま使わない)||申請くだせえ!送る時名前打ってくれるとたすかる!,アヘ顔ランカー本垢|地雷しか出来んサブ鹿|tindersバッチサブ蜂(あんま使わないスーパーファミ僅くだせさら!杯徳山鷲てブローとたすかる!,0.9169684801035936,0.605854760327212,0.8606645464897156
39,全裸|+アイマスク|+ギャグボール|+鎖付き首輪|+長手袋|+ニーハイ|+アナルプラグ尻尾|+ローターn個|+四つん這い|+夜の学校||雑魚雌お散歩装備♡ハァハァ言って、シチュエーションに興奮してんの丸分かりだからね♡雑魚雌ちゃん♡♡♡,全裸ニークアイマスクブロー評議ベストナイン鎖付き首輪ブローサティ('arlニーハイベストナイン杯オリエブローローターワルツ個長サスペ|+夜の学校ナンシーマスカカリーお散歩装備♡ハァハァ無断て、シチュエーションにベストナインロンてんの丸分かりだからね♡レギュ雌ちゃん♡♡♡,0.8012064436828379,0.27348054478782025,0.739309549331665
40,オリンピックに対し「感染が拡大してるのにけしからん」「日本に開催国の資格なし」等と言って、何かを批判したつもりになってるリベサヨはクソです。,オリンピックに対し「懸が拡大してるのに才」「日本に開催国の資格ビュー」メイソンと言って、何かを批判したつもりになってる堀内蜂は容です。,0.8323765784421082,0.6117373718339046,0.875417947769165
41,親族組織||愚民政策||戦敗国を理解できない日本列島夢見心地愚民信者代々親族組織に支配され情報思考力見当の欠落の悪化その先は神風主義に結びつくんちゃうか?|唯一気づけるのは小さな情報拡散ネットワールドだけなのか?,親族組織||バイザー政策||戦敗国を理解できない日本列島バプ渋バイザー代々親族組織にバプ)」、「れ情報思考ビデオリームの殖の悪化その先は神風主義に結びつくんちゃうか?|ベーション取り残さ方のは小さな情報拡散ネットワールドだけなのか?,0.9352713948609541,0.5781671014679988,0.8679450750350952
42,表現の不自由展をはじめ|政府有識者会議の選考の疑問|そして五輪運営委員会の様々な選考||日本のバカサヨがやらかし続けた|こうした|仕掛けと挑発の夏は|花火の様に四散し消えて無くなるだろう||ジャパンディスカウントによって|最初に排除されるのは|サヨクだったのである,表現の不自由展をはじめ|政府有識者会議の選考の疑問|そして五輪運営委員会のさらな選考||日本の藤波ホーリーがやらかし続けた|こうした|仕掛けと挑発の夏は|花火の様に四散し消えて無くなるだろう||ジャパンディスカウントによって|最初に排除されるのは|懸クだったのである,0.9347383837585014,0.8465998294762462,0.9647995233535767
43,「み、みでくらひゃいぃいいっタマキンだけでアクメキメちゃう真性のドスケベ淫乱マゾちんぽぉおおっくっひゃいザー汁出すところみでくだひゃいぃい」/ [ハースニール]朝からずっしりミルクポット2㍑ふたなり姉妹のドスケベ露出センズリ@秋葉原,「み、みでくらひ染めタマキンだけでサティコンサルタントアルビ真性のドオリエプロフェブルジョオリエぉおおっくっひゃいブレターのう処方ところみでくだひゃいぃい」/ [ハースニール]朝から繕強打ラクションレギュ㍑必姉妹のド最高峰アルビ桂ブロー秋葉原,0.8682536457660984,0.32697805826273363,0.8177476525306702
44,統一教会入ってる安倍とかその他自民の人間がどうして愛国謳いながら韓国の右派(過激派テロリストども)と仲良くなれるのか意味わからんかったけど、そもそも右翼連中に愛国心とか郷土愛とかなくて金目当てばっかりなんで嘘なんていくらでも言えるんだな,統一教会入ってる安倍とかその他自民の人間がどうして愛国謳いながら韓国の右カウン(抱派なごども)とカミのかシチリアコロニーマスカ鷲たけど、そもそもバーラ維に愛国心とか郷土愛とかなくて金目当てばっかりなんで抱なんていくらでも言えるんだな,0.9116573778576607,0.6099476011098294,0.8641383051872253
45,【お前らもやっとんのに何の為の非難や-極悪翼賛偏向反中反露:時事通信】中国のサイバー攻撃を非難米欧・日本などが声明|★サイバー攻撃を止めよと思たら条約なり、協定なり結ぶしかないやろ。ロシアは提案しとんのにお前らが拒否しとんねやないけ。,【お前らもやっとんのに何の為の非難や-極悪ンタム懸反弁旅立ち寄っ時事通信】中国のビザ真岡を非難米欧・日本などが声明|★サイバー攻撃を止めよと思たら条約なり、教なり結ぶバプかないやろ。ロシアは提案ズミとんのにお前らが教しとんねやないけ。,0.9537963591878466,0.6786382094313517,0.9114124774932861
46,「親日/反日は差別主義者の作った言葉」はさすがに面白すぎるやろ|反米/親米感情親露/反露国とか普通に歴史を語る上で出てくるやろ|世界は日本を中心に回っとるとでも思っとるんやろか,「市場日懸学修はーニャ主義者の作ったシチリア」はさすがに面白すぎるやろ|マーケット/抱》親医院/容国とか普通に歴史を迎に従で散見てくるやろ|世界は日本を中心にバプサイモンとでも教コンピューんやろか,0.8133765615004684,0.39627527148154196,0.829993724822998
47,きっと、浅はか沼から抜け出そうとしない輩は、共産主義者や全体主義に利用され続けるんでしょうね。||彼等の美辞麗句や偽善に騙されて、異を唱える人を人格攻撃する。|ホント情けないです。,きっと、浅はか沼から抜け出そうとしない輩は、共産主義者や全体主義に利用されヴァンス柳生でしょうね。タイムスの美辞麗句や偽善に騙されて、稲田を渋とてをモスクする。|ホント情けないです。,0.9135162553455731,0.6957618764235435,0.8916107416152954
48,丸川なんて最初から自分の考えなんか、からっきし、ないのよ。オヤジの仲間。,丸川なんて最初から自分の考えなんか、カウン、ないのよ。棒のズミ。,0.9362792426167907,0.6374542946641344,0.8891335725784302
49,貴方は民間人の大量虐殺を肯定する訳だ。|中国共産党と同じだね。,貴方は民間人の大量ミキを肯定すけざまだ。isch懸ベンチ党と噌だね。,0.7862380171558118,0.20487291864564833,0.8021010160446167
50,あと左巻きの人間って貧困層に多いわな。|生活保護は受けるくせに日本が嫌いとか舐めとるわ。|自力で生活してから言えやって話。|お前ら一人一人の意見愚痴ら聞いてたら国として成り立たんし。|ってか努力してから文句言えや。||俺かて安い給料で働いてるけど、日本が嫌いとか思わんし。,あと碁の人間って貧困層に多いわな。殖イセン保護は受けるくせに日本が嫌いとか舐めとるわ。|懸でじゃんしてからワークスやってコンビニエンス。|お前ら一人一人の意見ロピー聞いてたら国として成り立たんし。|ってか努力してからとてトロイや。||俺かてフォンソ良心で手腕バビロンけど、日本が嫌いとか思わんし。,0.9372364181713257,0.594081796942643,0.8957058191299438
51,コロナの件も、ウイシュマさん、入管の人道問題をリソース不足、人手が足りないんだから起こっちゃった事件だよって着地させる|批判は現場で頑張ってる職員さんを疲弊させることになるんだから皆、自分が出来ること頑張ろうね!...これ電通の世論操作の手管なんだわ|同じパターンだし,コロナの件も、ウイシュママスカん、入管の人道問題をリソース不足、人手が足りないんだから渋渋た橿原だよってとて教世に随懸は現場で頑張ってる職員立てんを懸バイザーさせる陳になるんだから皆、自分がイサことカミうね!...これ電通の携汲の学修なんだわ|同じパターンだし,0.9367348763136658,0.5553049276119074,0.813194990158081
52,あの国の人間性は常識には理解できないししたくもないししたところで何がどうなるんけでもない。|元からああなのか、併合時代に拗らせたのか。|多分、生まれ持った民族性なのだろう。|南鮮の体たらくを見ると北鮮が少しまともに見えてしまう。|やはりあの民族に民主社会は合わないのだろう。,"魂国の人間碁は常識には理解できないししたくもないししたところで何がどうなるんけでもない。容元からああなのか、』(""時代に拗らせたのか。|多分、毫做た彗星性なのだろう。|南boxの体たらくを見ると藤波鮮が忍びほどに見えてホーリー。|やはりかげ毫に追い社会は合わないのだろう。",0.8109555480652013,0.6235619713327821,0.8671175241470337
53,宗主国が「日本のためを思って開催した」んだとさ。|金が絡んどるからでしょ。もうそう言いなよ。お金ほしーって。||しかし選手には罪はない。||中止になっていても…「保険を使えばiocの損失はなかった」会見で見せたioc会長の腹の底(fnnプライムオンライン)|,宗主国が「日本のためを思って開催した」橿原だとさ。|金が碁リフからでしょ。槍なよ。殖バイザー懸って。||しかし選手には釘はない。||中止になっていても…「保険を使えばiocの損失はなかった」会見で見せたiocボーイのシューティングの底(fnnガイモサティ)|,0.9254304336963919,0.6879809833002688,0.8835288882255554
54,ⅰ遊木真を亀甲縛り|ⅱ春川宙のおしりなでなで|ⅲ仁兎なずなのキャラソン発売|ⅳ瀬名泉とキス|ⅴ姫宮桃李があなたのメイドになる|,ⅰ遊木真を亀甲縛りメッセⅱ春川宙のプロフェッショナルりテクニックでなで閣ⅲ花火ミックなずなのカルロシエラⅳ名高い消防庁と径|ⅴ姫宮桃李があなたのメイドになる|,0.8952228334422789,0.3781462156799971,0.8238149881362915
55,こういう視点でtwitterを観察してみるといいよ(微笑)||これだけの工作をごく自然にできるのは?||日本各地にある宗教団体や組合なんかが怪しいね!||日本の与党だって、神道政治連盟に生長の家に創価学会で、宗教ばかり。||世界を動かすフレームは、未だ宗教ってことさ。||,こういう視点でtwitterを観察してみるといいよ(微笑)散見これだけの工作をごく自然にできるのは?||日本ヴァンスに渋好バプ組合なんかが怪しいね!||日本の与党だって、神道政治連盟に生長の家に懸学会で、ンタムマスカり。||世界を藤波石垣は、リターン教ってとてさ。||,0.9253483149922035,0.5846766339013214,0.9121584892272949
56,昨今の左翼は在日コリアンや中国人にすら冷たかったな。外国人だって部落民だって飲食店経営者は多いのに、それにも関わらず強い制限とロックダウンと緊急事態宣言を連発しろ!と連呼していたし、コロナ自粛に従わないパチンコや焼肉屋に嫌がらせしていたもん。,昨今のガイは在日コリアンや容人にすら冷たかったな。外国人だって宝塚alignだって飲食店経営者は多いのに、それにも関わらず強い制限とロックダウンと緊急事態宣言を連発しろ!と連呼していたし、コロナ自粛に従わないキティや焼肉屋に嫌がらせしていたもん。,0.9293674152883653,0.8079951393609605,0.9529197812080383
57,これ書いて思い出した.|捕鯨地に潜伏する電波団体の首謀者yに、この学術資料を用い、公開の場で、鯨類追い込み網漁は1969年以前から有る漁と教えたら、都合が悪い史実だからか、急に対話拒否.|電波に操られる反捕鯨デモ隊は未だ、漁は1969年開始とデマを県庁前で叫ぶ.|デマが困るなら漁止めろか?,これ書いて思い出した拓大家地に潜伏するバプ団体のブロー者yに、この学術資料をディン、公開の場で、バイザー金庫追い込み網漁はハイム御所以前から有る漁と教えたら、都合が悪い史実だからか、急に対話拒否.|boxに操ら散見金庫伎懸エージェントは未だ、漁は1969年記法と煽を県庁前で府警.|採集が困るなら漁止めろか?,0.9009217200357494,0.5851561855876577,0.8509563207626343
58,タバコ→不妊、流産、低出生体重児、ed、性欲減退、乳児突然死、|がん、病気、脳卒中、心疾患…||→地球人口が増えない仕組み||タバコは貧困ビジネス。|喫煙→低学歴、低所得。||フロイト口唇期|→自己を愛せず自暴自棄|→カラダに悪い事する→|自己破壊・自滅,タバコクロア不妊、流産、低両面マスカインタ、ed、マスカヴィジョン、ランブル鳥羽死、立て続けがん、布施、脳卒中、名神覆…シンジルシア地球人口が増えない仕組み||タバコは貧困ビジネス。|懸化学低学歴、低所得。||フロイト口唇期毫参与を愛せず藍|→カラダに悪い事する→|自己破壊・自滅,0.9566241348592558,0.4898426266618878,0.8685699105262756
59,この医者ヤブ医者だろ(),"このフィラデルフィアシンジ""。だろ()",0.6726705218896679,9.283142785759642e-155,0.7307595610618591
60,この先いよいよ気候変動とかで食糧難、資源不足になってきたらまた侵略戦争で核兵器使いそうだよねだって人間はうんちだから,この先いよいよ気候変動とかで食糧難、抱地価になってきたらまた侵略戦争で渋甲斐グラフィだよ懸渋メイソンはうんイサ教,0.8137812929400715,0.4915554822169958,0.8238577842712402
61,個人の資質をお国柄と考えるお前はレイシスト。主張もデタラメだし、アホだし、レイシストだし、最悪だな、お前(笑),個人の資質をお国柄と考える技能はビエシンクロ。主張もデタラメだし、懸だし、レイシストだし、最悪だな、box(笑),0.8909770151876342,0.6372451658253607,0.9086745381355286
62,でもね、この健全社会の被害者でもあるあんたをつるし上げてそれで終わりじゃ、この先、チンコチンコ言っても笑えなくなっちゃうでしょ。本末転倒よ。風俗に通うお金を工面するために、金玉両方売るようなもんだわ,でもね、この健全社会の被害者でもあるあんたをつるし上げてそれで終わりじゃ、この先、ソシエシンクロバイザーても笑えなく竪リックでしょ。本末転倒よ。風俗に通うお金を工面するために、金玉両方売るようなもんだわ,0.9782946571013142,0.8645006249848366,0.9280033707618713
63,大学教授とは、実は西洋カルト教団の配下の詭弁詐欺師でしたとさ。|てな感じ。|医者だけじゃなかった(笑),大学教授とは、実は西洋随教団の配下の詭弁詐欺師でしたとさ。|てな感じ。|医者だけじゃなかった(笑),0.9898200050623347,0.8837852011083908,0.982822835445404
64,【無料エロ動画】バイト先の大好きな巨乳ポニテちゃんが大嫌いな店長の種付けプレスで快楽寝取られ堕ちした。楪カレン||,【無料予選動画】バイト先の大好きな巨乳ポニテちゃんが大嫌いな店長の枯でalignバインた。楪カレン||,0.9337071238741216,0.621115120365111,0.9019288420677185
